,profit,cumulative_profit
2023-11-23,1.0003,3.482933095794005
2023-11-24,1.008305457992433,3.511860450311577
2023-11-25,1.0211884541602338,3.5862713444801417
2023-11-26,0.9897948276727451,3.549672827397426
2023-11-27,1.0003,3.550737729245645
2023-11-28,1.0454903063326997,3.712261876256104
2023-11-29,1.0003,3.7133755548189806
2023-11-30,0.9997624695943759,3.7124935152172096
2023-12-01,1.0077029914475346,3.7410908210139553
2023-12-02,1.067445351757847,3.9934100073952945
2023-12-03,1.0035051622692157,4.007407557478725
2023-12-04,1.0377702325933325,4.158768273020975
2023-12-05,0.9946072583845695,4.136341110286123
2023-12-06,0.9924324422042794,4.105039109871218
2023-12-07,1.0631035545492886,4.364081669267939
2023-12-08,1.0003,4.36539089376872
2023-12-09,1.0003,4.366700511036851
2023-12-10,1.0268873907210105,4.484109693838735
2023-12-11,0.9275853917359936,4.15939464694657
2023-12-12,0.9834683963621726,4.090633183269948
2023-12-13,1.0003,4.091860373224929
2023-12-14,1.0003,4.093087931336896
2023-12-15,0.9402464907632428,3.8485115638248977
2023-12-16,1.009586517037401,3.88540538550014
2023-12-17,1.0003,3.8865710071157897
2023-12-18,1.0378643353881234,4.033733435238979
2023-12-19,1.0003,4.0349435552695505
2023-12-20,1.0003,4.036154038336131
2023-12-21,1.190776228385638,4.80615628295336
2023-12-22,1.0003,4.8075981298382455
2023-12-23,1.0003,4.809040409277197
2023-12-24,1.0441726080935652,5.021468266582317
2023-12-25,1.0003,5.022974707062291
2023-12-26,0.9305640950159558,4.674199912565457
2023-12-27,0.9624908488182935,4.49887464139152
2023-12-28,0.9630251587552661,4.332529465746109
2023-12-29,1.0317722313942885,4.470183594454368
2023-12-30,0.991231407204397,4.4309863747930125
2023-12-31,0.9896050964588236,4.384926698834772
2024-01-01,1.0003,4.386242176844423
2024-01-02,0.9765624908516382,4.2834395856977014
2024-01-03,1.0003,4.284724617573411
2024-01-04,1.0003,4.286010034958683
2024-01-05,0.944717439217202,4.049068424685397
2024-01-06,1.0003,4.050283145212803
2024-01-07,0.9511614096168052,3.852473025747797
2024-01-08,1.0843189241879463,4.177309406741934
2024-01-09,0.9868654817392483,4.122442460058272
2024-01-10,1.0003,4.123679192796289
2024-01-11,0.9969431317149205,4.1110736486539885
2024-01-12,0.9638371912992633,3.9624056787430746
2024-01-13,1.0037182862862628,3.977139037438955
2024-01-14,0.9589750578223236,3.813977138395442
2024-01-15,1.0003,3.8151213315369605
2024-01-16,1.0337634893150656,3.9439331398499875
2024-01-17,1.0003,3.9451163197919423
2024-01-18,1.0003,3.94629985468788
2024-01-19,0.9908276308231496,3.9101029355381316
2024-01-20,1.0235655765621507,4.002246765631446
2024-01-21,1.0003,4.0034474396611355
2024-01-22,1.0003,4.004648473893034
2024-01-23,1.0057507796776994,4.027678324953028
2024-01-24,1.0003,4.028886628450514
2024-01-25,1.0003,4.0300952944390485
2024-01-26,1.0003,4.03130432302738
2024-01-27,1.0003,4.032513714324288
2024-01-28,1.0186456275248874,4.107702463030579
2024-01-29,1.0003,4.108934773769488
2024-01-30,1.0003,4.110167454201619
2024-01-31,1.0003,4.11140050443788
2024-02-01,1.0003,4.112633924589211
2024-02-02,1.0353772608416558,4.2581276476856464
2024-02-03,1.0003,4.259405085979952
2024-02-04,1.0003,4.260682907505746
2024-02-05,1.0003,4.261961112377998
2024-02-06,1.0014377326692878,4.268088673104498
2024-02-07,1.0003,4.269369099706429
2024-02-08,0.9669838940791186,4.128411157295183
2024-02-09,1.0003,4.1296496806423715
2024-02-10,1.0003,4.130888575546564
2024-02-11,1.009240631640318,4.169060595220388
2024-02-12,1.0003,4.170311313398954
2024-02-13,0.9763660738495826,4.071750483793833
2024-02-14,1.02555341590572,4.175797617370534
2024-02-15,1.0003,4.177050356655744
2024-02-16,1.0003,4.178303471762741
2024-02-17,1.0003,4.17955696280427
2024-02-18,0.9971463512981452,4.1676299755030355
2024-02-19,1.0003,4.168880264495686
2024-02-20,1.02350556928251,4.266872168383278
2024-02-21,0.9620119425831599,4.104781983460417
2024-02-22,0.9777122462189409,4.013295613288124
2024-02-23,0.9900549919807925,3.973383356230523
2024-02-24,1.0003,3.974575371237392
2024-02-25,1.0003,3.9757677438487633
2024-02-26,1.0003,3.976960474171918
2024-02-27,1.0003,3.9781535623141693
2024-02-28,1.0003,3.9793470083828635
2024-02-29,1.0003,3.980540812485378
2024-03-01,1.0278543048525015,4.09141600975417
2024-03-02,1.0003,4.092643434557096
2024-03-03,1.0003569782724786,4.094104419340235
2024-03-04,1.0003,4.0953326506660375
2024-03-05,1.0003,4.096561250461237
2024-03-06,1.0488358927548824,4.296620476352569
2024-03-07,1.0003,4.297909462495475
2024-03-08,1.0003,4.299198835334223
2024-03-09,1.0029227989643463,4.3117645292376565
2024-03-10,0.9912152559701151,4.273886781531166
2024-03-11,1.0003,4.275168947565625
2024-03-12,0.9910733473598833,4.237005999392894
2024-03-13,1.0003,4.238277101192711
2024-03-14,1.0003,4.239548584323069
2024-03-15,1.0355725128604796,4.39035998086153
2024-03-16,0.9640641936469037,4.232588854768906
2024-03-17,1.060466807115612,4.488519988649907
2024-03-18,0.9820387783045654,4.407900686049376
2024-03-19,0.8923292354480878,3.9332986491135418
